Count,REP_ID,REP_PLOT,SERIES_NUM,COUNTRY_CODE,BROAD_HABITAT,loi,year,DOM_GRAIN,SOIL_GROUP,CACO3_RANK,northing,easting,latitude,longitude,time,LandCover
2072,459X2,459RPT18,459,WAL,5,12.7436599731,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,327551.90625,257637.84375,52.8266363718,-4.11436924719,1998,4
2073,459X2,459RPT18,459,WAL,5,12.0,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,327551.90625,257637.84375,52.8266363718,-4.11436924719,1978,4
2074,459X4,459RPT20,459,WAL,5,11.1689901352,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,327201.9375,257291.78125,52.8234009366,-4.11934859382,1998,4
2075,459X4,459RPT20,459,WAL,5,3.44010305405,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,327201.9375,257291.78125,52.8234009366,-4.11934859382,2007,4
2076,459X4,459RPT20,459,WAL,5,9.0,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,327201.9375,257291.78125,52.8234009366,-4.11934859382,1978,4
2077,460X1,460RPT13,460,WAL,12,85.0761184692,2007,UNKN,MEDIUM TO LIGHT(SILTY),NONE,322899.0,267598.59375,52.7873746727,-3.96474486009,2007,11
2078,460X1,460RPT13,460,WAL,12,91.0474624634,1998,UNKN,MEDIUM TO LIGHT(SILTY),NONE,322899.0,267598.59375,52.7873746727,-3.96474486009,1998,11
2079,460X2,460RPT14,460,WAL,10,92.0114974976,2007,UNKN,MEDIUM TO LIGHT(SILTY),NONE,322751.15625,267273.15625,52.7859664306,-3.96950748198,2007,11
2080,460X2,460RPT14,460,WAL,10,64.9774093628,1998,UNKN,MEDIUM TO LIGHT(SILTY),NONE,322751.15625,267273.15625,52.7859664306,-3.96950748198,1998,11
2081,460X3,460RPT15,460,WAL,12,79.0679931641,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322431.53125,267213.9375,52.7830802914,-3.97025522674,1998,11
2082,460X3,460RPT15,460,WAL,12,81.0532073975,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322431.53125,267213.9375,52.7830802914,-3.97025522674,2007,11
2083,461X1,461RPT19,461,WAL,8,19.2449645996,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322807.375,282270.4375,52.7899539388,-3.74726871116,2007,2
2084,461X2,461RPT20,461,WAL,2,25.8071670532,2007,MEDIUM,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,322911.375,282587.8125,52.7909576112,-3.74260205252,2007,2
2085,461X3,461RPT21,461,WAL,2,82.1890487671,2007,MEDIUM,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,322571.8125,282819.4375,52.7879569128,-3.73904717057,2007,2
2086,461X4,461RPT22,461,WAL,5,12.5947799683,2007,MUD,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,322435.6875,282223.6875,52.7866040111,-3.74782771539,2007,4
2087,461X5,461RPT23,461,WAL,9,14.6968898773,2007,MUD,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,322232.15625,282172.0,52.784763928,-3.74852041422,2007,5
2088,462X1,462RPT32,462,WAL,2,66.8604888916,1998,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322801.15625,297523.5,52.7930129416,-3.52117037392,1998,2
2089,462X1,462RPT16,462,WAL,2,13.0,1978,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322801.15625,297523.5,52.7930129416,-3.52117037392,1978,2
2090,462X1,462RPT16,462,WAL,2,7.38569879532,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322801.15625,297523.5,52.7930129416,-3.52117037392,2007,2
2091,462X2,462RPT33,462,WAL,9,46.8666114807,1998,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322890.53125,297717.28125,52.7938528989,-3.51832567256,1998,12
2092,462X2,462RPT17,462,WAL,10,14.0,1978,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322890.53125,297717.28125,52.7938528989,-3.51832567256,1978,12
2093,462X3,462RPT34,462,WAL,2,17.128080368,1998,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322606.96875,297801.71875,52.7913207334,-3.51698522791,1998,2
2094,462X3,462RPT18,462,WAL,2,7.0,1978,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322606.96875,297801.71875,52.7913207334,-3.51698522791,1978,2
2095,462X3,462RPT18,462,WAL,2,22.6439800262,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322606.96875,297801.71875,52.7913207334,-3.51698522791,2007,2
2096,462X4,462RPT19,462,WAL,2,11.2521295547,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322470.125,297614.03125,52.7900553964,-3.51972460167,2007,2
2097,462X4,462RPT19,462,WAL,2,6.0,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322470.125,297614.03125,52.7900553964,-3.51972460167,1978,2
2098,462X4,462RPT35,462,WAL,2,13.3211898804,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322470.125,297614.03125,52.7900553964,-3.51972460167,1998,2
2099,462X5,462RPT20,462,WAL,2,7.0,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322656.5,297381.28125,52.7916859699,-3.52323325103,1978,2
2100,462X5,462RPT20,462,WAL,2,14.2380104065,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322656.5,297381.28125,52.7916859699,-3.52323325103,2007,2
2101,462X5,462RPT20,462,WAL,2,17.9095001221,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,322656.5,297381.28125,52.7916859699,-3.52323325103,1998,2
2102,463X1,463RPT29,463,WAL,5,10.6872596741,1998,MUD,MEDIUM TO HEAVY,NONE,322973.75,312460.09375,52.7971969207,-3.29977393583,1998,4
2103,463X1,463RPT29,463,WAL,5,10.0524902344,2007,MUD,MEDIUM TO HEAVY,NONE,322973.75,312460.09375,52.7971969207,-3.29977393583,2007,4
2104,463X1,463RPT29,463,WAL,5,7.0,1978,MUD,MEDIUM TO HEAVY,NONE,322973.75,312460.09375,52.7971969207,-3.29977393583,1978,4
2105,463X2,463RPT30,463,WAL,5,8.0,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(HIGH),322677.09375,312998.75,52.7946180559,-3.29170816906,1978,4
2106,463X2,463RPT30,463,WAL,5,7.30193901062,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(HIGH),322677.09375,312998.75,52.7946180559,-3.29170816906,1998,4
2107,463X2,463RPT30,463,WAL,5,12.4246797562,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(HIGH),322677.09375,312998.75,52.7946180559,-3.29170816906,2007,4
2108,463X3,463RPT31,463,WAL,5,7.0,1978,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322198.03125,312698.15625,52.7902640199,-3.29603685271,1978,4
2109,463X3,463RPT31,463,WAL,5,6.48325586319,1998,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322198.03125,312698.15625,52.7902640199,-3.29603685271,1998,4
2110,463X3,463RPT31,463,WAL,5,8.60097312927,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322198.03125,312698.15625,52.7902640199,-3.29603685271,2007,4
2111,463X4,463RPT32,463,WAL,5,7.64586114883,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(HIGH),322198.0625,312298.6875,52.7901994495,-3.30195890076,2007,4
2112,463X4,463RPT32,463,WAL,5,7.18802690506,1998,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(HIGH),322198.0625,312298.6875,52.7901994495,-3.30195890076,1998,4
2113,463X4,463RPT32,463,WAL,5,5.0,1978,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(HIGH),322198.0625,312298.6875,52.7901994495,-3.30195890076,1978,4
2114,463X5,463RPT33,463,WAL,1,5.0,1978,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322557.75,312392.90625,52.7934473492,-3.30065858424,1978,4
2115,463X5,463RPT33,463,WAL,1,12.1802902222,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322557.75,312392.90625,52.7934473492,-3.30065858424,2007,4
2116,463X5,463RPT33,463,WAL,1,9.93837547302,1998,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,322557.75,312392.90625,52.7934473492,-3.30065858424,1998,4
2117,464X1,464RPT37,464,ENG,1,17.8906497955,1998,SAND,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,HIGH,322653.46875,327500.3125,52.7965520256,-3.07668384244,1998,1
2118,464X1,464RPT41,464,ENG,1,13.5315504074,2007,SAND,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,HIGH,322653.46875,327500.3125,52.7965520256,-3.07668384244,2007,1
2119,464X2,464RPT22,464,ENG,5,10.0732603073,1998,SAND,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,HIGH,322646.90625,327908.0,52.7965477491,-3.07063713006,1998,4
2120,464X2,464RPT22,464,ENG,5,14.8210496902,2007,SAND,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,HIGH,322646.90625,327908.0,52.7965477491,-3.07063713006,2007,4
2121,464X2,464RPT22,464,ENG,5,17.0,1978,SAND,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,HIGH,322646.90625,327908.0,52.7965477491,-3.07063713006,1978,4
2122,464X3,464RPT23,464,ENG,6,8.5826883316,2007,SAND,LIGHT TO MEDIUM,NONE,322188.8125,327721.6875,52.7924054829,-3.0732984056,2007,4
